datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2017/3/11,62.9,51,55.6,62.9,51,55.6,48.6,78,0,0,0,,0,0,17.7,6.7,175.9,1018.2,79.6,6.5,115.6,9.9,5,,2017-03-11T06:23:17,2017-03-11T17:58:31,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"36,800,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/12,54.8,50.2,52.9,54.8,50.2,52.9,46,77.7,0.031,100,4.17,rain,0,0,17.9,8.5,310.9,1015,81.1,7.8,51.4,4.4,2,,2017-03-12T06:21:02,2017-03-12T18:00:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"376,909,999,903,680,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/13,60.1,45.6,52.6,60.1,43.1,51.7,40.6,65.1,0,0,0,,0,0,18.6,10.1,301.1,1028.4,43.3,16.8,162.5,13.9,6,,2017-03-13T06:18:47,2017-03-13T18:01:58,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/14,58.4,46.7,52.8,58.4,42.2,51.4,47.2,82,0,0,0,,0,0,22.8,12.7,270.4,1032.2,77.2,13,77.5,6.6,3,,2017-03-14T06:16:31,2017-03-14T18:03:40,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/15,65.4,45.8,54.1,65.4,44.6,53.9,46.2,77.4,0,0,0,,0,0,11.9,7.2,262,1032.4,33.9,9.7,145.2,12.6,5,,2017-03-15T06:14:15,2017-03-15T18:05:23,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/16,58.2,43.8,50.3,58.2,39.6,49.1,45.1,83,0,0,0,,0,0,23.5,12.8,246.7,1023,60.4,7.1,110.9,9.6,4,,2017-03-16T06:11:59,2017-03-16T18:07:05,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/17,52.1,42.9,48.5,52.1,37.6,46.4,38.6,69,0,0,0,,0,0,40.4,22.6,259.1,1017.3,70.5,20.5,108.2,9.3,5,,2017-03-17T06:09:43,2017-03-17T18:08:47,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/18,58.4,51,54.7,58.4,51,54.7,49.6,83.2,0.031,100,8.33,rain,0,0,33.3,20.2,263,1010.3,94.4,15.7,42.9,3.8,2,,2017-03-18T06:07:26,2017-03-18T18:10:29,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/19,59.1,53.9,55.7,59.1,53.9,55.7,48,75.8,0,0,0,,0,0,39.1,23.6,249.8,1009.1,92.7,19.6,69.7,6.1,3,,2017-03-19T06:05:10,2017-03-19T18:12:11,0.72,Overcast,Cloudy skies throughout the day.,cloudy,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/20,54.8,45.8,52,54.8,42,51,47.2,84.1,0.125,100,8.33,rain,0,0,39.9,20.3,235.7,1004.6,73.9,16.1,60.7,5.2,3,,2017-03-20T06:02:53,2017-03-20T18:13:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/21,53,41.1,46.8,53,34.6,42.8,34.3,63.1,0,0,0,,0,0,35.6,18.5,248.6,1008.9,31.2,21.5,183.4,15.8,6,,2017-03-21T06:00:36,2017-03-21T18:15:35,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/22,50.1,43.1,45.6,50.1,37.6,41.1,39,77.9,0.118,100,4.17,rain,0,0,33.8,16.6,163.3,1006.5,67.2,15.8,70,6,3,,2017-03-22T05:58:19,2017-03-22T18:17:16,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/23,53,44,48.1,53,39.3,45.2,40.8,77,0.166,100,8.33,rain,0,0,35.8,19.6,64.3,1015.1,71.1,8.6,100.8,8.6,4,,2017-03-23T05:56:02,2017-03-23T18:18:57,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/24,56.4,44.7,48.5,56.4,38.2,44.5,40.9,75.6,0,0,0,,0,0,31.8,15.5,60.8,1027.9,64.4,6.7,110.2,9.6,4,,2017-03-24T05:53:45,2017-03-24T18:20:38,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/25,58.4,42,49.7,58.4,37.4,47,30.2,52.5,0,0,0,,0,0,33.3,17.8,59.1,1029,24.2,18.2,204.1,17.7,7,,2017-03-25T05:51:28,2017-03-25T18:22:20,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/26,59.1,42.9,50.1,59.1,37.3,47.6,38.3,65,0,0,0,,0,0,29.5,15.4,74.3,1024.1,36.5,20.2,197.3,16.2,6,,2017-03-26T06:49:11,2017-03-26T19:24:01,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/27,60.2,44,50.2,60.2,39.5,48.1,42.8,77.2,0,0,0,,0,0,19,10.1,69.8,1022.1,50.7,5.1,185.8,16.1,7,,2017-03-27T06:46:54,2017-03-27T19:25:41,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/28,62.3,43,52.3,62.3,40.2,51.3,44.8,77.4,0,0,0,,0,0,29.3,16.3,209.6,1020,52,7,176.1,15.1,6,,2017-03-28T06:44:37,2017-03-28T19:27:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/29,59.3,53,55.9,59.3,53,55.9,49.8,80.3,0.008,100,4.17,rain,0,0,29.3,15.1,219.8,1021.6,92.4,13.8,68.5,6,3,,2017-03-29T06:42:21,2017-03-29T19:29:03,0.05,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/30,69.2,53,61.1,69.2,53,61.1,47.1,61.4,0,0,0,,0,0,24.8,15.3,189.8,1018.9,44.7,21.8,186.6,16,6,,2017-03-30T06:40:04,2017-03-30T19:30:44,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/3/31,61.8,52,57.1,61.8,52,57.1,45.5,65.8,0,0,0,,0,0,32.4,17.8,209.1,1010.3,49.1,18.8,144.3,12.5,5,,2017-03-31T06:37:48,2017-03-31T19:32:24,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/1,59.2,50.2,54,59.2,50.2,54,43.8,69.3,0,0,0,,0,0,24.4,13.1,214.6,1009.5,56.8,18.3,152.3,13,5,,2017-04-01T06:35:32,2017-04-01T19:34:05,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/2,60.9,46.6,53.1,60.9,44.7,52.5,42,67.5,0,0,0,,0,0,19,7,312.2,1021.2,30.4,15.2,138,12,5,,2017-04-02T06:33:17,2017-04-02T19:35:45,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/3,62.9,44.8,53.2,62.9,43.7,53,43.6,72.1,0,0,0,,0,0,21.7,13.3,209.4,1025.3,33.1,11.7,179,15.4,6,,2017-04-03T06:31:01,2017-04-03T19:37:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/4,60,49.4,53.5,60,45.9,53,47.1,79.2,0,0,0,,0,0,22.1,9.3,319.5,1025.6,91.8,10.9,70.7,6.1,3,,2017-04-04T06:28:46,2017-04-04T19:39:06,0.26,Overcast,Cloudy skies throughout the day.,cloudy,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/5,59.1,44.8,51.9,59.1,42.8,50.9,39.4,63.4,0,0,0,,0,0,23.5,10.1,337.8,1030.7,50.3,16.6,175.3,15,6,,2017-04-05T06:26:32,2017-04-05T19:40:47,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/6,63.6,43,53.9,63.6,43,53.7,40.6,62.7,0,0,0,,0,0,15.4,7.2,308.9,1030.5,19.7,14.9,166.8,14.3,6,,2017-04-06T06:24:17,2017-04-06T19:42:27,0.33,Clear,Clear conditions throughout the day.,clear-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/7,63.6,43.9,54.2,63.6,43.9,54.1,41.6,63.3,0,0,0,,0,0,14.5,6.5,335.3,1027.3,5.7,9.9,208,18.1,7,,2017-04-07T06:22:04,2017-04-07T19:44:08,0.37,Clear,Clear conditions throughout the day.,clear-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/8,69.9,43.9,56.6,69.9,42.6,56.5,44,66.3,0,0,0,,0,0,19.7,8.1,191.1,1023.7,1.1,9.3,226.7,19.4,7,,2017-04-08T06:19:50,2017-04-08T19:45:48,0.4,Clear,Clear conditions throughout the day.,clear-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/9,77.1,46.7,61.3,77.1,45.2,61,44.8,58.6,0,0,0,,0,0,28.9,16.6,206,1020.3,11.8,10.8,242.5,21,7,,2017-04-09T06:17:37,2017-04-09T19:47:29,0.44,Clear,Clear conditions throughout the day.,clear-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/10,57.4,49.2,53.3,57.4,45.6,53,37.9,56.7,0,0,0,,0,0,22.8,12.9,324.3,1025.1,55.5,19.8,169.9,14.5,6,,2017-04-10T06:15:25,2017-04-10T19:49:09,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/11,61.1,44.8,52.8,61.1,42.5,51.9,38.3,58.5,0,0,0,,0,0,21,11.5,286.4,1027.2,42,20.8,208,18.2,6,,2017-04-11T06:13:13,2017-04-11T19:50:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/12,63.6,44,53,63.6,39.2,51.4,41.5,66.5,0,0,0,,0,0,29.5,16.2,275.1,1019.3,56.1,17.7,172.9,14.9,6,,2017-04-12T06:11:02,2017-04-12T19:52:30,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/13,56.6,44.8,51.5,56.6,42,50.8,36.9,58.4,0,0,0,,0,0,21,11,306.2,1018.3,59.6,23.8,135,11.7,5,,2017-04-13T06:08:51,2017-04-13T19:54:10,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/14,58.4,47.4,53.3,58.4,44.8,52.9,40.3,61.5,0,0,0,,0,0,26.2,14.5,257.9,1016.9,88.2,24.9,128.3,11.1,5,,2017-04-14T06:06:42,2017-04-14T19:55:50,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/15,59.1,50.1,53.7,59.1,50.1,53.7,38.4,58.8,0,0,0,,0,0,26.6,13.5,292.5,1018,66.3,23.4,170.2,14.9,6,,2017-04-15T06:04:32,2017-04-15T19:57:31,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/16,59.3,44.8,52.1,59.3,41.7,51,39,61.8,0,0,0,,0,0,25.5,14,277.8,1021.9,65.2,25.3,126.7,11,5,,2017-04-16T06:02:24,2017-04-16T19:59:11,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/17,53.9,46.7,50.4,53.9,42.6,49.2,39.2,66.5,0.008,100,4.17,rain,0,0,23,10.2,354.3,1022.6,77.3,21.6,139.8,12.1,5,,2017-04-17T06:00:16,2017-04-17T20:00:51,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/18,54.6,41.3,47.6,54.6,36.7,45.4,32.6,57.8,0,0,0,,0,0,28,12.9,26.9,1030.5,38.6,21.4,182.4,15.6,5,,2017-04-18T05:58:09,2017-04-18T20:02:31,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/19,56.6,39.4,48.2,56.6,35.4,46.7,31.6,54.9,0,0,0,,0,0,19.7,7.4,92.4,1036.3,33.4,18.7,187,16.3,5,,2017-04-19T05:56:03,2017-04-19T20:04:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/20,59.3,44,52,59.3,41.2,50.7,38.9,61.3,0,0,0,,0,0,17.7,11.1,242.6,1035.9,71.7,15.7,93,8.1,4,,2017-04-20T05:53:58,2017-04-20T20:05:52,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/21,61,48.3,54.6,61,47.6,54.5,44.2,69.8,0,0,0,,0,0,21.3,9.8,298.8,1031.8,84.1,15.4,118.6,10,5,,2017-04-21T05:51:54,2017-04-21T20:07:32,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/22,61,49.3,53.6,61,45.6,53.1,41.6,65.3,0,0,0,,0,0,18.8,9.1,342.5,1028.4,59.5,19.2,119.6,10.5,3,,2017-04-22T05:49:50,2017-04-22T20:09:12,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/23,61.9,47.5,53,61.9,43.8,51.8,38.5,59.1,0,0,0,,0,0,16.3,9.5,201.4,1026.1,60.5,16.1,133.1,11.4,5,,2017-04-23T05:47:48,2017-04-23T20:10:51,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/24,55.7,43.8,50.5,55.7,40.9,49.4,41.6,72.7,0.016,100,4.17,rain,0,0,27.5,12.6,282.4,1016.4,69.5,15.3,140.2,12.2,4,,2017-04-24T05:45:47,2017-04-24T20:12:31,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/25,51.2,35.7,43.7,51.2,30.6,39.4,26.2,51.9,0,0,0,,0,0,26.4,12.7,330.5,1013.9,30.1,24.5,273.2,23.5,8,,2017-04-25T05:43:46,2017-04-25T20:14:11,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/26,49.7,37.7,43.4,44.8,32.6,38.5,34,70,0.039,100,4.17,rain,0,0,32.2,14.6,5.8,1017.9,60.4,19.5,214.6,18.7,8,,2017-04-26T05:41:47,2017-04-26T20:15:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/27,52.4,34.1,44.5,52.4,31.6,42.5,35.4,72.2,0.031,100,4.17,rain,0,0,22.8,11.5,288,1019.1,56.6,14.5,165.1,14.2,6,,2017-04-27T05:39:49,2017-04-27T20:17:29,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/28,57.3,46.7,51.1,57.3,44,50.1,39.6,66.2,0,0,0,,0,0,15.9,7.1,303.7,1016.8,83.6,16,153.2,13.1,5,,2017-04-28T05:37:53,2017-04-28T20:19:08,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/29,60.2,41.3,52.4,60.2,41.3,52.1,38.7,61.8,0,0,0,,0,0,26.4,13,175.9,1014.7,62,17.7,173.9,15,5,,2017-04-29T05:35:57,2017-04-29T20:20:47,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/4/30,61.1,51,56.4,61.1,51,56.4,39.4,53.7,0,0,0,,0,0,32.4,17.6,120.4,1002.5,63.2,16.6,186.1,16.1,6,,2017-04-30T05:34:03,2017-04-30T20:22:26,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/1,56.4,48.5,51.5,56.4,45.1,50.8,44.9,78.9,0.024,100,8.33,rain,0,0,24.8,11.3,115.7,1004.1,75,15.7,221.7,19.3,7,,2017-05-01T05:32:10,2017-05-01T20:24:04,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/2,62,46.5,54,62,45.2,53.3,44,70.9,0,0,0,,0,0,18.3,10.1,47.5,1018.6,48.1,12.5,185.4,15.9,6,,2017-05-02T05:30:18,2017-05-02T20:25:42,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/3,52.8,45.8,49.7,52.8,41.8,47.7,43.9,80.7,0.016,100,4.17,rain,0,0,30.9,11.7,29.8,1022.1,91.1,8.1,114.5,10,3,,2017-05-03T05:28:28,2017-05-03T20:27:19,0.25,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/4,56.6,49.4,52.4,56.6,45.6,52,44.9,76.3,0.008,100,4.17,rain,0,0,28.6,13.2,41.7,1022.2,94.9,8.7,128.7,11.1,6,,2017-05-04T05:26:39,2017-05-04T20:28:57,0.28,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/5,60,47.6,52.8,60,43.2,51.7,40.6,64.8,0,0,0,,0,0,34.2,18.9,68.3,1020.9,72.1,16.7,162,14,5,,2017-05-05T05:24:52,2017-05-05T20:30:33,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/6,60.9,49.4,54.3,60.9,45.2,54.1,45,71.4,0,0,0,,0,0,30.6,14.1,51.9,1013.4,86.2,7.2,167.9,14.4,5,,2017-05-06T05:23:06,2017-05-06T20:32:10,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/7,63.6,47.6,53.9,63.6,45.2,53.1,43.4,69.1,0,0,0,,0,0,21.3,9,7.4,1020.4,66.3,10.4,169.3,14.6,6,,2017-05-07T05:21:22,2017-05-07T20:33:45,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/8,53.7,46.7,50.1,53.7,41.8,48.1,39.9,68.1,0,0,0,,0,0,27.7,13.6,18.9,1026.4,91.6,12.1,134.5,11.6,4,,2017-05-08T05:19:40,2017-05-08T20:35:21,0.42,Overcast,Cloudy skies throughout the day.,cloudy,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/9,56.6,46.5,50.4,56.6,43,48.9,37.1,60.9,0,0,0,,0,0,17.9,8.7,45.5,1022.7,73.6,14.1,158.8,13.6,5,,2017-05-09T05:17:59,2017-05-09T20:36:55,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/10,63.6,45.7,53.2,63.6,45.5,52.9,40.6,63.4,0,0,0,,0,0,23,9.8,98.1,1008.8,38.6,13.3,276.3,23.8,8,,2017-05-10T05:16:20,2017-05-10T20:38:29,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/11,68.3,46.7,57.5,68.3,44.9,56.8,45.2,65.8,0,0,0,,0,0,23,11.8,99.3,996.8,54.3,9.1,269.8,23.3,8,,2017-05-11T05:14:43,2017-05-11T20:40:03,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/12,64.7,54.8,58.9,64.7,54.8,58.9,52.4,80,0.039,100,4.17,rain,0,0,30.6,15.3,197.7,996.8,70.5,11.8,198.1,17,5,,2017-05-12T05:13:07,2017-05-12T20:41:35,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/13,63.8,53.7,57.8,63.8,53.7,57.8,46.9,68.8,0,0,0,,0,0,30.4,16.3,218.3,1007.4,68,13.8,247.7,21.4,7,,2017-05-13T05:11:34,2017-05-13T20:43:07,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/14,68.2,51.9,58.8,68.2,51.9,58.8,46.8,66.7,0.024,100,8.33,rain,0,0,28.9,13.7,232.2,1017.9,52.8,19.1,247,21.2,8,,2017-05-14T05:10:02,2017-05-14T20:44:38,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/15,65.4,50.3,58.1,65.4,50.3,58.1,51.4,79,0.032,100,8.33,rain,0,0,29.1,15.4,194.4,1024.4,80.7,15.1,61.7,5.3,2,,2017-05-15T05:08:32,2017-05-15T20:46:08,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/16,75.4,60.2,66,75.4,60.2,66,57.2,74.5,0.016,100,4.17,rain,0,0,32.9,17.7,218.6,1023.5,72.8,18.7,221.7,19.1,7,,2017-05-16T05:07:05,2017-05-16T20:47:37,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/17,65.6,56.5,60.7,65.6,56.5,60.7,58.6,92.8,0.312,100,16.67,rain,0,0,16.6,9.7,290.4,1017,85.5,7.8,66.4,5.6,4,,2017-05-17T05:05:39,2017-05-17T20:49:06,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/18,62.8,49.4,54.7,62.8,47.5,54.6,48.1,80.6,0.392,100,8.33,rain,0,0,13.9,7.6,301.1,1012.6,79.3,11,157.4,13.6,6,,2017-05-18T05:04:16,2017-05-18T20:50:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/19,60.1,49.4,53.5,60.1,46.6,53.2,46.1,77.6,0.284,100,8.33,rain,0,0,18.3,10.6,273.5,1011.8,79.3,14.2,156.3,13.3,5,,2017-05-19T05:02:55,2017-05-19T20:51:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/5/20,62.6,46.6,54.3,62.6,44.4,53.8,45,72.1,0.031,100,4.17,rain,0,0,32.9,15.7,218.1,1017.6,50.3,19.1,259.3,22.2,8,,2017-05-20T05:01:36,2017-05-20T20:53:23,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
